"Best Solution","Depth","Size","Fitness","Evals","Avg. Fitness","Time (s)"
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1354,1458.05,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1355,1458.05,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1356,1457.87,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1357,1457.87,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1358,1457.82,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1359,1456.94,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1360,1456.84,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1361,1455.99,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1362,1455.92,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1363,1455.63,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1364,1454.17,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1365,1453.98,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1366,1453.23,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1367,1453.04,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1368,1452.26,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1369,1452.26,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1370,1451.51,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1371,1451.36,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1372,1450.59,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1373,1450.44,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1374,1450.21,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1375,1448.74,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1376,1448.74,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1377,1447.71,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1378,1447.71,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1379,1446.92,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1380,1446.87,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1381,1446.67,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1382,1445.86,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1383,1445.11,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1384,1445.11,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1385,1444.22,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1386,1444.16,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1387,1444.12,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1388,1442.65,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1389,1441.7,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1390,1440.96,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1391,1440.96,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1392,1440.21,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1393,1439.39,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1394,1439.37,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1395,1439.37,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1396,1439.37,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1397,1439.31,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1398,1438.17,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1399,1438,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1400,1436.53,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1401,1435.78,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1402,1435.78,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1403,1434.64,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1404,1433.8,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1405,1433.67,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1406,1433.67,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1407,1433.47,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1408,1433.41,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1409,1433.34,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1410,1432.5,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1411,1431.76,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1412,1431.76,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1413,1431.76,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1414,1430.91,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1415,1430.91,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1416,1430.85,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1417,1429.82,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1418,1429.03,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1419,1428.28,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1420,1427.47,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1421,1426.72,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1422,1426.68,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1423,1426.32,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1424,1426.28,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1425,1425.25,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1426,1425.14,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1427,1424.34,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1428,1423.61,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1429,1423.59,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1430,1423.59,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1431,1423.44,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1432,1422.55,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1433,1422.19,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1434,1421.31,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1435,1421.1,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1436,1420.31,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1437,1419.55,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1438,1419.48,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1439,1419.48,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1440,1418.61,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1441,1418.54,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1442,1417.78,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1443,1417.78,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1444,1417.03,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1445,1416.3,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1446,1415.46,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1447,1414.51,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1448,1413.66,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1449,1413.61,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1450,1412.69,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1451,1412.69,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1452,1411.94,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1453,1411.89,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1454,1410.75,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1455,1410.69,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1456,1409.9,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1457,1409.11,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1458,1408.8,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1459,1407.77,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1460,1406.73,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1461,1405.93,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1462,1405.18,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1463,1404.97,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1464,1404.66,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1465,1403.85,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1466,1403.38,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1467,1403.38,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1468,1402.59,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1469,1401.72,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1470,1401.72,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1471,1401.72,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1472,1400.88,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1473,1400.84,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1474,1399.81,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1475,1399.57,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1476,1398.83,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1477,1398.07,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1478,1398.07,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1479,1397.27,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1480,1397.23,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1481,1396.39,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1482,1395.61,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1483,1395.56,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1484,1395.5,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1485,1395.5,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1486,1394.62,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1487,1393.87,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1488,1393.08,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1489,1392.04,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1490,1391.3,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1491,1390.99,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1492,1390.12,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1493,1389.27,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1494,1388.54,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1495,1388.43,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1496,1388.33,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1497,1388.33,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1498,1387.51,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1499,1386.66,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1500,1386.6,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1501,1385.58,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1502,1384.83,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1503,1384.49,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1504,1383.77,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1505,1383.02,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1506,1382.25,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1507,1382.25,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1508,1381.23,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1509,1381.18,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1510,1381.18,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1511,1380.41,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1512,1380.41,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1513,1379.28,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1514,1378.55,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1515,1377.72,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1516,1377.68,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1517,1377.68,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1518,1376.82,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1519,1376.81,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1520,1376.81,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1521,1376.81,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1522,1375.68,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1523,1374.85,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1524,1373.84,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1525,1373.1,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1526,1372.31,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1527,1372.31,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1528,1372.31,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1529,1372.28,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1530,1371.81,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1531,1371.81,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1532,1371.03,
"(+ 3 (* (+ 3 x) (* 2 x)))",4,9,110,1533,1370.74,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1534,1369.22,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1535,1369.22,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1536,1368.38,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1537,1368.35,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1538,1367.01,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1539,1365.49,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1540,1364.55,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1541,1363.8,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1542,1363.8,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1543,1363.8,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1544,1363.67,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1545,1362.93,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1546,1362.1,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1547,1362.1,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1548,1361.85,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1549,1361.57,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1550,1360.8,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1551,1359.93,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1552,1359.84,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1553,1358.97,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1554,1358.19,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1555,1358.02,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1556,1358,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1557,1357.17,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1558,1357.11,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1559,1357.11,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1560,1356.1,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1561,1356.1,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1562,1354.98,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1563,1354.2,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1564,1354.16,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1565,1353.37,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1566,1352.64,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1567,1351.85,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1568,1350.83,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1569,1350.03,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1570,1349.19,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1571,1349.14,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1572,1348.42,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1573,1348.42,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1574,1348.13,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1575,1347,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1576,1345.88,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1577,1345.11,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1578,1344.38,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1579,1343.6,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1580,1342.79,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1581,1342.66,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1582,1341.88,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1583,1341.83,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1584,1341.05,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1585,1340.32,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1586,1339.6,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1587,1338.87,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1588,1338.7,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1589,1338.7,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1590,1337.89,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1591,1337.14,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1592,1337.03,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1593,1336.99,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1594,1336.16,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1595,1335.43,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1596,1335.41,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1597,1334.58,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1598,1334.55,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1599,1333.71,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1600,1332.98,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1601,1332.19,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1602,1332.07,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1603,1331.77,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1604,1331.77,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1605,1331.75,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1606,1331.73,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1607,1330.97,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1608,1329.96,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1609,1329.96,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1610,1329.77,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1611,1329.77,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1612,1329.04,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1613,1328.99,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1614,1327.48,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1615,1326.75,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1616,1326.58,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1617,1325.74,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1618,1324.9,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1619,1323.77,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1620,1322.64,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1621,1321.12,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1622,1321.12,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1623,1319.99,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1624,1318.98,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1625,1318.25,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1626,1316.91,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1627,1316.17,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1628,1315.42,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1629,1314.71,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1630,1313.26,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1631,1312.97,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1632,1311.51,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1633,1310.39,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1634,1310.2,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1635,1309.18,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1636,1308.35,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1637,1307.57,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1638,1306.83,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1639,1306.12,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1640,1305.1,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1641,1304.33,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1642,1303.31,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1643,1302.5,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1644,1302.46,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1645,1301.61,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1646,1300.83,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1647,1300.1,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1648,1298.88,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1649,1298.02,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1650,1297.24,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1651,1296.45,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1652,1296.45,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1653,1295.73,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1654,1294.94,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1655,1294.14,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1656,1293.02,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1657,1292.8,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1658,1292.8,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1659,1292.75,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1660,1291.62,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1661,1290.84,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1662,1289.83,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1663,1289.83,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1664,1288.96,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1665,1288.11,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1666,1287.3,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1667,1286.52,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1668,1285.07,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1669,1283.63,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1670,1282.62,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1671,1281.39,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1672,1280.67,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1673,1279.84,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1674,1279.08,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1675,1279.06,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1676,1277.95,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1677,1277.17,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1678,1276.45,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1679,1275.72,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1680,1275.72,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1681,1275.72,
"(+ (+ 1 (* x x)) (* x (+ 5 x)))",4,11,42,1682,1274.62,
